carrera,conductor,inicio_carrera,fin_carrera,precio_total
2278,Sergio,2024-01-28 09:41:05,2024-01-28 09:51:18,12.26
2279,Nathaly,2024-03-21 11:40:49,2024-03-21 11:56:52,19.26
2280,Nathaly,2024-06-01 18:57:39,2024-06-01 19:20:56,27.94
2281,Sergio,2024-04-08 11:42:05,2024-04-08 12:20:29,46.08
2282,Carolina,2024-05-26 21:03:28,2024-05-26 21:40:40,44.64
2283,Sergio,2024-01-17 03:29:07,2024-01-17 03:34:43,6.72
2284,Sergio,2024-04-10 17:24:13,2024-04-10 17:41:06,20.26
2285,Nathaly,2024-02-05 20:09:12,2024-02-05 20:26:14,20.44
2286,Sergio,2024-04-15 15:41:36,2024-04-15 15:53:52,14.72
2287,Sergio,2024-03-23 16:09:17,2024-03-23 16:19:01,11.68
2288,Nathaly,2024-02-19 01:31:30,2024-02-19 01:50:42,23.04
2289,Angel,2024-02-03 12:45:56,2024-02-03 12:57:55,14.38
2290,Jorge,2024-03-03 01:04:01,2024-03-03 01:21:20,20.78
2291,Jorge,2024-01-12 00:35:23,2024-01-12 01:09:50,41.34
2292,Carolina,2024-02-25 18:15:13,2024-02-25 18:22:31,8.76
2293,Nathaly,2024-03-08 21:13:06,2024-03-08 21:20:51,9.3
2294,Angel,2024-01-24 08:42:29,2024-01-24 09:07:57,30.56
2295,Carolina,2024-01-25 01:06:13,2024-01-25 01:21:28,18.3
2296,Angel,2024-05-24 10:33:31,2024-05-24 11:05:15,38.08
2297,Angel,2024-02-04 13:13:49,2024-02-04 13:32:08,21.98
2298,Sergio,2024-05-05 01:24:01,2024-05-05 01:58:52,41.82
2299,Sergio,2024-04-10 10:53:34,2024-04-10 11:28:58,42.48
2300,Carolina,2024-01-11 07:42:22,2024-01-11 08:07:19,29.94
2301,Jorge,2024-05-31 15:32:23,2024-05-31 15:43:33,13.4
2302,Jorge,2024-04-13 23:31:32,2024-04-13 23:57:28,31.12
2303,Nathaly,2024-04-19 08:51:55,2024-04-19 09:30:41,46.52
2304,Jorge,2024-06-03 07:37:33,2024-06-03 08:02:06,29.46
2305,Jorge,2024-03-16 20:10:00,2024-03-16 20:31:13,25.46
2306,Nathaly,2024-02-27 19:50:30,2024-02-27 20:03:34,15.68
2307,Angel,2024-04-10 02:33:00,2024-04-10 03:05:40,39.2
2308,Jorge,2024-04-30 04:26:48,2024-04-30 04:56:33,35.7
2309,Carolina,2024-03-06 07:04:08,2024-03-06 07:34:30,36.44
2310,Jorge,2024-02-13 08:32:20,2024-02-13 08:46:14,16.68
2311,Jorge,2024-02-15 09:07:09,2024-02-15 09:37:53,36.88
2312,Sergio,2024-06-19 06:13:19,2024-06-19 06:24:21,13.24
2313,Nathaly,2024-05-25 03:02:29,2024-05-25 03:21:12,22.46
2314,Sergio,2024-05-02 08:03:52,2024-05-02 08:28:25,29.46
2315,Nathaly,2024-02-22 22:24:44,2024-02-22 22:40:21,18.74
2316,Sergio,2024-03-29 13:08:15,2024-03-29 13:20:46,15.02
2317,Sergio,2024-03-31 10:37:48,2024-03-31 10:43:26,6.76
2318,Angel,2024-04-18 10:20:39,2024-04-18 10:47:44,32.5
2319,Angel,2024-05-19 19:30:40,2024-05-19 19:47:01,19.62
2320,Nathaly,2024-01-27 08:14:23,2024-01-27 08:52:38,45.9
2321,Sergio,2024-06-22 16:53:26,2024-06-22 17:21:29,33.66
2322,Angel,2024-03-22 16:09:02,2024-03-22 16:37:59,34.74
2323,Sergio,2024-06-06 06:33:59,2024-06-06 07:09:54,43.1
2324,Carolina,2024-05-05 09:18:08,2024-05-05 09:38:59,25.02
2325,Angel,2024-06-20 17:42:15,2024-06-20 18:20:04,45.38
2326,Carolina,2024-05-24 16:54:33,2024-05-24 17:25:06,36.66
2327,Nathaly,2024-02-17 11:29:38,2024-02-17 12:08:02,46.08
2328,Angel,2024-05-26 16:54:34,2024-05-26 17:23:19,34.5
2329,Carolina,2024-04-15 17:00:42,2024-04-15 17:19:36,22.68
2330,Angel,2024-01-27 07:17:29,2024-01-27 07:50:12,39.26
2331,Jorge,2024-05-28 19:54:13,2024-05-28 20:11:54,21.22
2332,Angel,2024-03-23 04:24:11,2024-03-23 04:57:01,39.4
2333,Angel,2024-04-15 13:04:52,2024-04-15 13:11:31,7.98
2334,Jorge,2024-05-22 09:13:07,2024-05-22 09:28:25,18.36
2335,Angel,2024-06-09 06:22:35,2024-06-09 06:31:10,10.3
2336,Angel,2024-03-16 10:28:48,2024-03-16 11:02:27,40.38
2337,Angel,2024-05-22 05:44:05,2024-05-22 05:54:08,12.06
2338,Angel,2024-03-05 03:30:18,2024-03-05 03:51:47,25.78
2339,Angel,2024-03-28 17:59:00,2024-03-28 18:32:28,40.16
2340,Carolina,2024-04-30 20:28:40,2024-04-30 21:06:35,45.5
2341,Angel,2024-05-27 00:24:27,2024-05-27 00:29:36,6.18
2342,Angel,2024-03-16 21:49:08,2024-03-16 22:07:53,22.5
2343,Carolina,2024-02-28 05:58:21,2024-02-28 06:14:44,19.66
2344,Nathaly,2024-04-29 13:59:00,2024-04-29 14:34:37,42.74
2345,Carolina,2024-05-06 10:46:12,2024-05-06 11:15:02,34.6
2346,Sergio,2024-03-15 12:43:49,2024-03-15 13:05:12,25.66
2347,Jorge,2024-02-28 10:03:54,2024-02-28 10:29:42,30.96
2348,Carolina,2024-04-02 02:16:58,2024-04-02 02:35:34,22.32
2349,Carolina,2024-01-19 22:48:04,2024-01-19 22:58:46,12.84
2350,Angel,2024-04-10 08:28:00,2024-04-10 08:34:23,7.66
2351,Sergio,2024-01-14 16:05:00,2024-01-14 16:14:46,11.72
2352,Jorge,2024-02-26 03:56:26,2024-02-26 04:09:27,15.62
2353,Sergio,2024-05-05 14:08:41,2024-05-05 14:16:51,9.8
2354,Jorge,2024-03-11 17:50:50,2024-03-11 18:25:37,41.74
2355,Angel,2024-06-02 18:01:44,2024-06-02 18:12:38,13.08
2356,Angel,2024-03-25 21:27:42,2024-03-25 22:04:17,43.9
2357,Jorge,2024-05-11 06:09:36,2024-05-11 06:25:46,19.4
2358,Angel,2024-03-03 10:12:57,2024-03-03 10:22:10,11.06
2359,Angel,2024-03-17 10:42:59,2024-03-17 10:59:03,19.28
2360,Carolina,2024-02-28 06:49:17,2024-02-28 07:24:27,42.2
2361,Angel,2024-02-03 16:07:38,2024-02-03 16:25:27,21.38
2362,Carolina,2024-03-16 21:25:12,2024-03-16 21:47:28,26.72
2363,Angel,2024-02-04 08:37:52,2024-02-04 08:58:08,24.32
2364,Angel,2024-04-07 03:29:21,2024-04-07 03:44:37,18.32
2365,Carolina,2024-03-30 04:07:31,2024-03-30 04:28:15,24.88
2366,Carolina,2024-06-24 04:58:52,2024-06-24 05:34:15,42.46
2367,Angel,2024-06-25 02:13:50,2024-06-25 02:35:05,25.5
2368,Angel,2024-06-06 14:09:40,2024-06-06 14:25:15,18.7
2369,Angel,2024-04-07 18:15:59,2024-04-07 18:40:16,29.14
2370,Jorge,2024-04-05 16:05:20,2024-04-05 16:21:34,19.48
2371,Sergio,2024-03-31 06:05:29,2024-03-31 06:41:09,42.8
2372,Jorge,2024-01-27 12:54:19,2024-01-27 13:31:44,44.9
2373,Carolina,2024-01-24 08:35:55,2024-01-24 08:51:36,18.82
2374,Jorge,2024-04-07 01:03:34,2024-04-07 01:43:05,47.42
2375,Angel,2024-03-10 09:50:12,2024-03-10 10:25:24,42.24
2376,Carolina,2024-02-24 18:12:46,2024-02-24 18:48:20,42.68
2377,Jorge,2024-02-14 10:33:44,2024-02-14 10:51:42,21.56
2378,Carolina,2024-01-15 13:51:36,2024-01-15 14:22:56,37.6
2379,Jorge,2024-05-21 07:25:42,2024-05-21 07:52:25,32.06
2380,Sergio,2024-01-17 21:52:29,2024-01-17 22:09:10,20.02
2381,Sergio,2024-02-14 12:15:57,2024-02-14 12:43:13,32.72
2382,Carolina,2024-01-17 23:20:07,2024-01-17 23:58:47,46.4
2383,Sergio,2024-02-25 16:22:11,2024-02-25 16:30:06,9.5
2384,Angel,2024-03-19 06:01:15,2024-03-19 06:26:57,30.84
2385,Jorge,2024-01-19 02:26:01,2024-01-19 02:32:27,7.72
2386,Angel,2024-02-11 01:41:19,2024-02-11 01:56:12,17.86
2387,Carolina,2024-06-08 08:06:32,2024-06-08 08:15:22,10.6
2388,Nathaly,2024-06-18 17:52:13,2024-06-18 18:14:16,26.46
2389,Jorge,2024-05-27 04:52:56,2024-05-27 05:29:02,43.32
2390,Jorge,2024-01-22 17:45:39,2024-01-22 18:08:22,27.26
2391,Jorge,2024-06-02 19:54:39,2024-06-02 20:22:45,33.72
2392,Nathaly,2024-04-30 10:14:38,2024-04-30 10:36:04,25.72
2393,Angel,2024-04-08 15:54:41,2024-04-08 16:32:36,45.5
2394,Angel,2024-04-22 10:45:50,2024-04-22 11:02:40,20.2
2395,Angel,2024-05-08 03:13:26,2024-05-08 03:50:21,44.3
2396,Angel,2024-04-13 10:54:25,2024-04-13 11:23:47,35.24
2397,Jorge,2024-04-24 02:36:12,2024-04-24 02:45:29,11.14
2398,Angel,2024-02-15 08:48:21,2024-02-15 09:28:11,47.8
2399,Sergio,2024-03-22 07:04:39,2024-03-22 07:22:43,21.68
2400,Jorge,2024-04-13 00:37:09,2024-04-13 01:16:39,47.4
2401,Carolina,2024-06-15 11:28:14,2024-06-15 11:56:13,33.58
2402,Angel,2024-04-06 04:42:23,2024-04-06 05:21:49,47.32
2403,Angel,2024-05-15 18:47:42,2024-05-15 19:16:18,34.32
2404,Sergio,2024-04-27 21:58:20,2024-04-27 22:03:54,6.68
2405,Sergio,2024-03-20 08:02:24,2024-03-20 08:13:33,13.38
2406,Jorge,2024-01-22 03:15:55,2024-01-22 03:30:40,17.7
2407,Angel,2024-02-06 05:01:19,2024-02-06 05:33:21,38.44
2408,Jorge,2024-04-13 14:29:22,2024-04-13 14:52:08,27.32
2409,Carolina,2024-02-05 15:54:11,2024-02-05 16:24:23,36.24
2410,Carolina,2024-02-26 10:01:19,2024-02-26 10:35:54,41.5
2411,Carolina,2024-03-02 12:32:26,2024-03-02 12:37:27,6.02
2412,Angel,2024-03-05 06:52:05,2024-03-05 07:21:27,35.24
2413,Angel,2024-01-08 15:44:30,2024-01-08 16:11:58,32.96
2414,Carolina,2024-03-09 15:42:58,2024-03-09 16:02:31,23.46
2415,Sergio,2024-02-16 15:39:15,2024-02-16 15:55:21,19.32
2416,Sergio,2024-01-30 01:05:25,2024-01-30 01:32:27,32.44
2417,Angel,2024-04-07 22:52:32,2024-04-07 23:15:03,27.02
2418,Carolina,2024-05-12 21:14:18,2024-05-12 21:48:04,40.52
2419,Angel,2024-01-29 14:00:21,2024-01-29 14:22:03,26.04
2420,Carolina,2024-06-22 17:57:45,2024-06-22 18:15:49,21.68
2421,Carolina,2024-05-21 15:41:09,2024-05-21 16:02:10,25.22
2422,Jorge,2024-02-27 20:15:19,2024-02-27 20:26:10,13.02
2423,Carolina,2024-05-12 08:03:02,2024-05-12 08:26:43,28.42
2424,Nathaly,2024-04-04 20:31:24,2024-04-04 20:48:19,20.3
2425,Angel,2024-06-01 08:34:46,2024-06-01 08:45:49,13.26
2426,Jorge,2024-06-01 01:54:07,2024-06-01 02:03:59,11.84
2427,Jorge,2024-05-12 11:57:57,2024-05-12 12:33:34,42.74
2428,Sergio,2024-05-21 05:34:08,2024-05-21 05:46:58,15.4
2429,Angel,2024-05-29 11:51:13,2024-05-29 12:01:26,12.26
2430,Carolina,2024-04-17 02:39:25,2024-04-17 03:12:24,39.58
2431,Sergio,2024-05-23 15:33:25,2024-05-23 15:58:02,29.54
2432,Carolina,2024-06-11 21:43:26,2024-06-11 21:53:04,11.56
2433,Sergio,2024-06-09 21:58:54,2024-06-09 22:37:30,46.32
2434,Angel,2024-02-05 12:37:20,2024-02-05 12:45:49,10.18
2435,Jorge,2024-06-03 18:45:33,2024-06-03 19:01:03,18.6
2436,Carolina,2024-01-27 19:21:15,2024-01-27 19:52:57,38.04
2437,Carolina,2024-05-22 15:07:12,2024-05-22 15:41:27,41.1
2438,Angel,2024-04-16 23:20:53,2024-04-16 23:39:07,21.88
2439,Carolina,2024-05-13 13:34:49,2024-05-13 14:04:37,35.76
2440,Angel,2024-06-09 07:56:35,2024-06-09 08:18:43,26.56
2441,Angel,2024-06-15 01:29:26,2024-06-15 01:47:07,21.22
2442,Angel,2024-06-26 01:40:23,2024-06-26 02:11:08,36.9
2443,Sergio,2024-04-28 18:18:54,2024-04-28 18:43:59,30.1
2444,Angel,2024-05-28 12:27:12,2024-05-28 12:44:33,20.82
2445,Carolina,2024-04-19 20:42:54,2024-04-19 20:54:17,13.66
2446,Nathaly,2024-02-26 18:44:30,2024-02-26 18:55:11,12.82
2447,Jorge,2024-01-16 11:45:47,2024-01-16 12:11:01,30.28
2448,Angel,2024-06-15 05:11:18,2024-06-15 05:33:06,26.16
2449,Angel,2024-04-23 01:34:48,2024-04-23 02:03:59,35.02
2450,Sergio,2024-01-31 09:58:09,2024-01-31 10:05:15,8.52
2451,Angel,2024-02-07 23:17:46,2024-02-07 23:32:22,17.52
2452,Nathaly,2024-02-08 01:25:45,2024-02-08 01:35:06,11.22
2453,Angel,2024-05-02 10:53:23,2024-05-02 11:09:47,19.68
2454,Angel,2024-04-01 03:42:31,2024-04-01 04:01:31,22.8
2455,Nathaly,2024-01-26 15:06:29,2024-01-26 15:29:37,27.76
2456,Nathaly,2024-02-28 17:14:55,2024-02-28 17:21:50,8.3
2457,Nathaly,2024-06-24 18:10:56,2024-06-24 18:34:59,28.86
2458,Nathaly,2024-02-18 14:49:41,2024-02-18 15:09:46,24.1
2459,Jorge,2024-04-23 06:30:48,2024-04-23 06:51:16,24.56
2460,Nathaly,2024-06-11 12:59:21,2024-06-11 13:05:14,7.06
2461,Nathaly,2024-03-23 01:27:31,2024-03-23 01:34:22,8.22
2462,Sergio,2024-03-21 02:05:21,2024-03-21 02:36:17,37.12
2463,Jorge,2024-02-09 13:43:25,2024-02-09 14:19:50,43.7
2464,Angel,2024-05-02 08:35:35,2024-05-02 09:12:12,43.94
2465,Angel,2024-01-13 21:13:36,2024-01-13 21:51:52,45.92
2466,Nathaly,2024-03-09 23:06:39,2024-03-09 23:43:36,44.34
2467,Jorge,2024-01-28 13:31:44,2024-01-28 13:43:53,14.58
2468,Jorge,2024-04-15 05:30:25,2024-04-15 05:55:40,30.3
2469,Jorge,2024-06-02 19:16:56,2024-06-02 19:39:15,26.78
2470,Carolina,2024-05-28 08:22:33,2024-05-28 08:32:30,11.94
2471,Carolina,2024-06-07 21:38:39,2024-06-07 21:48:21,11.64
2472,Nathaly,2024-04-16 10:48:26,2024-04-16 11:14:55,31.78
2473,Sergio,2024-04-04 01:24:01,2024-04-04 01:43:56,23.9
2474,Angel,2024-04-09 05:04:46,2024-04-09 05:18:15,16.18
2475,Angel,2024-01-13 22:33:58,2024-01-13 23:13:34,47.52
2476,Carolina,2024-01-16 14:29:01,2024-01-16 14:42:31,16.2
2477,Angel,2024-01-26 19:14:06,2024-01-26 19:29:02,17.92
2478,Nathaly,2024-02-20 07:23:35,2024-02-20 07:43:39,24.08
2479,Angel,2024-04-04 08:19:23,2024-04-04 08:34:41,18.36
2480,Jorge,2024-03-12 10:27:07,2024-03-12 10:51:53,29.72
2481,Carolina,2024-05-25 05:10:37,2024-05-25 05:39:08,34.22
2482,Angel,2024-03-15 02:23:15,2024-03-15 02:49:29,31.48
2483,Carolina,2024-04-04 21:57:08,2024-04-04 22:22:52,30.88
2484,Jorge,2024-05-29 11:16:49,2024-05-29 11:45:13,34.08
2485,Nathaly,2024-03-17 08:00:47,2024-03-17 08:30:11,35.28
2486,Jorge,2024-02-18 20:10:27,2024-02-18 20:29:14,22.54
2487,Sergio,2024-05-13 17:44:54,2024-05-13 18:13:13,33.98
2488,Jorge,2024-02-21 15:05:55,2024-02-21 15:40:25,41.4
2489,Nathaly,2024-02-07 04:46:26,2024-02-07 04:57:26,13.2
2490,Angel,2024-05-02 19:05:32,2024-05-02 19:40:08,41.52
2491,Angel,2024-04-07 04:30:35,2024-04-07 04:49:52,23.14
2492,Jorge,2024-01-22 02:29:33,2024-01-22 02:50:08,24.7
2493,Jorge,2024-02-17 09:35:19,2024-02-17 10:10:24,42.1
2494,Angel,2024-02-19 13:57:37,2024-02-19 14:03:24,6.94
2495,Carolina,2024-04-10 06:12:30,2024-04-10 06:29:21,20.22
2496,Angel,2024-04-25 19:39:25,2024-04-25 19:50:08,12.86
2497,Angel,2024-06-21 03:42:08,2024-06-21 04:17:44,42.72
2498,Jorge,2024-01-20 15:04:24,2024-01-20 15:43:38,47.08
2499,Carolina,2024-05-17 07:44:46,2024-05-17 08:21:18,43.84
2500,Angel,2024-05-23 13:27:52,2024-05-23 13:47:51,23.98
2501,Jorge,2024-02-16 22:16:55,2024-02-16 22:39:00,26.5
2502,Angel,2024-03-11 11:49:25,2024-03-11 12:18:51,35.32
2503,Carolina,2024-04-19 21:33:12,2024-04-19 22:04:41,37.78
2504,Angel,2024-05-21 01:03:45,2024-05-21 01:21:53,21.76
2505,Carolina,2024-03-04 05:02:07,2024-03-04 05:18:22,19.5
2506,Angel,2024-01-24 07:33:34,2024-01-24 08:11:39,45.7
2507,Carolina,2024-04-29 15:56:52,2024-04-29 16:10:20,16.16
2508,Angel,2024-03-20 09:08:34,2024-03-20 09:13:48,6.28
2509,Sergio,2024-03-01 12:03:36,2024-03-01 12:29:33,31.14
2510,Angel,2024-05-28 20:12:27,2024-05-28 20:35:25,27.56
2511,Carolina,2024-05-29 15:58:30,2024-05-29 16:22:07,28.34
2512,Carolina,2024-04-03 11:00:46,2024-04-03 11:37:16,43.8
2513,Angel,2024-05-03 01:53:44,2024-05-03 02:03:52,12.16
2514,Jorge,2024-04-12 19:14:19,2024-04-12 19:25:57,13.96
2515,Angel,2024-05-29 15:40:23,2024-05-29 16:07:27,32.48
2516,Nathaly,2024-04-16 14:42:23,2024-04-16 14:52:39,12.32
2517,Carolina,2024-05-03 10:43:42,2024-05-03 11:08:00,29.16
2518,Jorge,2024-06-14 22:46:33,2024-06-14 23:15:39,34.92
2519,Nathaly,2024-02-14 14:40:00,2024-02-14 15:10:39,36.78
2520,Jorge,2024-05-12 07:02:56,2024-05-12 07:33:02,36.12
2521,Carolina,2024-06-11 02:47:13,2024-06-11 02:59:20,14.54
2522,Jorge,2024-05-19 01:15:58,2024-05-19 01:39:40,28.44
2523,Angel,2024-02-07 16:43:50,2024-02-07 17:14:34,36.88
2524,Angel,2024-04-19 16:18:41,2024-04-19 16:30:47,14.52
2525,Carolina,2024-02-20 11:01:43,2024-02-20 11:14:00,14.74
2526,Angel,2024-06-05 05:21:30,2024-06-05 05:43:56,26.92
2527,Angel,2024-06-22 16:20:56,2024-06-22 16:52:50,38.28
2528,Angel,2024-06-03 23:30:13,2024-06-03 23:38:34,10.02
2529,Sergio,2024-04-12 02:00:38,2024-04-12 02:27:47,32.58
2530,Angel,2024-03-18 18:33:32,2024-03-18 19:08:01,41.38
2531,Sergio,2024-01-31 04:23:09,2024-01-31 04:35:23,14.68
2532,Carolina,2024-04-17 21:57:54,2024-04-17 22:30:27,39.06
2533,Carolina,2024-05-06 17:40:11,2024-05-06 17:48:16,9.7
2534,Carolina,2024-04-26 08:44:06,2024-04-26 09:14:49,36.86
2535,Jorge,2024-05-18 17:00:07,2024-05-18 17:38:50,46.46
2536,Angel,2024-01-24 22:50:13,2024-01-24 23:26:55,44.04
2537,Angel,2024-05-17 17:47:19,2024-05-17 18:05:31,21.84
2538,Angel,2024-04-29 22:19:45,2024-04-29 22:55:14,42.58
2539,Nathaly,2024-02-29 07:57:35,2024-02-29 08:28:48,37.46
2540,Angel,2024-04-23 01:27:57,2024-04-23 01:54:19,31.64
2541,Carolina,2024-02-27 01:54:51,2024-02-27 02:19:17,29.32
2542,Angel,2024-01-12 03:58:48,2024-01-12 04:32:27,40.38
2543,Sergio,2024-01-16 16:08:24,2024-01-16 16:26:44,22.0
2544,Angel,2024-01-21 19:21:09,2024-01-21 19:38:21,20.64
2545,Carolina,2024-05-31 11:35:34,2024-05-31 12:02:04,31.8
2546,Angel,2024-05-28 22:29:44,2024-05-28 22:58:36,34.64
2547,Jorge,2024-01-09 20:04:35,2024-01-09 20:36:39,38.48
2548,Carolina,2024-04-29 03:25:45,2024-04-29 03:39:55,17.0
2549,Angel,2024-06-09 07:46:08,2024-06-09 08:22:08,43.2
2550,Jorge,2024-01-28 07:24:52,2024-01-28 07:30:51,7.18
2551,Angel,2024-02-11 20:54:23,2024-02-11 21:08:54,17.42
2552,Angel,2024-04-23 21:58:08,2024-04-23 22:19:45,25.94
2553,Carolina,2024-02-28 22:22:31,2024-02-28 22:36:24,16.66
2554,Sergio,2024-02-22 17:58:54,2024-02-22 18:09:41,12.94
2555,Angel,2024-04-15 03:37:26,2024-04-15 03:59:14,26.16
2556,Angel,2024-06-23 22:12:44,2024-06-23 22:40:51,33.74
2557,Angel,2024-03-18 23:36:55,2024-03-18 23:59:36,27.22
2558,Angel,2024-01-25 15:18:47,2024-01-25 15:28:23,11.52
2559,Nathaly,2024-03-10 18:01:46,2024-03-10 18:33:30,38.08
2560,Angel,2024-05-02 08:16:48,2024-05-02 08:29:20,15.04
2561,Jorge,2024-03-26 20:34:59,2024-03-26 21:10:25,42.52
2562,Nathaly,2024-05-14 20:38:21,2024-05-14 20:49:14,13.06
2563,Jorge,2024-03-10 20:53:46,2024-03-10 21:24:15,36.58
2564,Sergio,2024-05-14 12:24:05,2024-05-14 13:00:36,43.82
2565,Nathaly,2024-02-21 04:36:25,2024-02-21 04:50:19,16.68
2566,Carolina,2024-02-03 17:02:13,2024-02-03 17:31:34,35.22
2567,Angel,2024-04-07 05:26:39,2024-04-07 05:54:17,33.16
2568,Sergio,2024-04-06 10:24:55,2024-04-06 10:37:10,14.7
2569,Nathaly,2024-02-12 05:49:06,2024-02-12 06:16:45,33.18
2570,Sergio,2024-01-20 06:39:39,2024-01-20 06:53:25,16.52
2571,Sergio,2024-05-05 04:03:48,2024-05-05 04:41:17,44.98
2572,Jorge,2024-02-24 03:11:06,2024-02-24 03:43:23,38.74
2573,Angel,2024-02-10 20:15:50,2024-02-10 20:21:03,6.26
2574,Carolina,2024-01-13 20:51:25,2024-01-13 21:29:31,45.72
2575,Sergio,2024-03-22 18:29:51,2024-03-22 18:47:08,20.74
2576,Jorge,2024-04-10 12:43:11,2024-04-10 13:21:04,45.46
2577,Sergio,2024-01-27 11:34:26,2024-01-27 12:03:03,34.34
2578,Angel,2024-02-15 19:51:54,2024-02-15 20:21:42,35.76
2579,Angel,2024-05-28 00:34:56,2024-05-28 00:55:34,24.76
2580,Nathaly,2024-05-25 22:13:27,2024-05-25 22:30:23,20.32
2581,Angel,2024-03-17 03:09:04,2024-03-17 03:33:36,29.44
2582,Sergio,2024-05-08 02:59:47,2024-05-08 03:06:01,7.48
2583,Angel,2024-01-15 11:30:57,2024-01-15 11:49:27,22.2
2584,Jorge,2024-05-12 01:13:33,2024-05-12 01:28:39,18.12
2585,Angel,2024-05-14 04:01:11,2024-05-14 04:07:22,7.42
2586,Angel,2024-02-11 02:37:04,2024-02-11 02:44:13,8.58
2587,Angel,2024-06-26 04:46:11,2024-06-26 04:57:11,13.2
2588,Angel,2024-03-24 04:20:35,2024-03-24 04:56:14,42.78
2589,Carolina,2024-03-11 19:45:55,2024-03-11 20:11:37,30.84
2590,Nathaly,2024-01-13 03:25:14,2024-01-13 03:51:56,32.04
2591,Carolina,2024-02-23 04:22:38,2024-02-23 04:36:21,16.46
2592,Sergio,2024-01-11 14:58:38,2024-01-11 15:34:52,43.48
2593,Sergio,2024-02-05 12:32:19,2024-02-05 12:59:19,32.4
2594,Jorge,2024-03-08 09:31:26,2024-03-08 10:02:43,37.54
2595,Carolina,2024-05-04 22:34:11,2024-05-04 23:02:45,34.28
2596,Nathaly,2024-05-06 17:43:49,2024-05-06 17:52:15,10.12
2597,Carolina,2024-02-28 22:18:04,2024-02-28 22:26:51,10.54
2598,Jorge,2024-01-21 22:50:46,2024-01-21 23:10:06,23.2
2599,Carolina,2024-03-12 21:56:35,2024-03-12 22:27:02,36.54
2600,Carolina,2024-01-17 01:53:18,2024-01-17 01:59:15,7.14
2601,Carolina,2024-06-17 14:58:26,2024-06-17 15:13:41,18.3
2602,Angel,2024-04-08 08:47:27,2024-04-08 09:05:44,21.94
2603,Carolina,2024-03-16 15:23:55,2024-03-16 15:29:46,7.02
2604,Sergio,2024-02-23 02:16:11,2024-02-23 02:39:55,28.48
2605,Jorge,2024-06-16 00:44:29,2024-06-16 01:08:52,29.26
2606,Nathaly,2024-06-09 21:15:10,2024-06-09 21:52:25,44.7
2607,Sergio,2024-05-27 15:28:11,2024-05-27 15:55:22,32.62
2608,Angel,2024-04-19 14:56:21,2024-04-19 15:31:10,41.78
2609,Angel,2024-05-18 03:29:25,2024-05-18 03:59:05,35.6
2610,Angel,2024-05-14 00:32:05,2024-05-14 00:37:08,6.06
2611,Angel,2024-04-03 10:31:19,2024-04-03 10:56:46,30.54
2612,Jorge,2024-05-17 04:43:25,2024-05-17 05:12:18,34.66
2613,Jorge,2024-01-20 14:41:35,2024-01-20 14:57:09,18.68
2614,Angel,2024-05-09 03:24:08,2024-05-09 03:43:11,22.86
2615,Angel,2024-05-29 19:35:44,2024-05-29 19:54:19,22.3
2616,Jorge,2024-04-09 01:17:08,2024-04-09 01:26:27,11.18
2617,Jorge,2024-05-05 13:30:48,2024-05-05 14:09:00,45.84
2618,Angel,2024-04-21 07:03:06,2024-04-21 07:38:31,42.5
2619,Angel,2024-02-28 09:24:39,2024-02-28 09:37:29,15.4
2620,Angel,2024-06-20 00:10:34,2024-06-20 00:33:23,27.38
2621,Carolina,2024-01-27 17:54:00,2024-01-27 18:08:30,17.4
2622,Carolina,2024-03-25 18:59:32,2024-03-25 19:21:22,26.2
2623,Jorge,2024-05-09 11:37:16,2024-05-09 11:44:04,8.16
2624,Jorge,2024-06-06 16:25:17,2024-06-06 16:55:10,35.86
2625,Carolina,2024-04-08 03:18:13,2024-04-08 03:37:04,22.62
2626,Angel,2024-01-11 08:03:08,2024-01-11 08:39:42,43.88
2627,Jorge,2024-03-02 23:19:29,2024-03-02 23:34:33,18.08
2628,Jorge,2024-04-03 19:40:41,2024-04-03 19:54:12,16.22
2629,Jorge,2024-06-08 20:02:07,2024-06-08 20:25:23,27.92
2630,Carolina,2024-02-05 06:45:57,2024-02-05 07:15:56,35.98
2631,Jorge,2024-06-22 08:30:44,2024-06-22 08:55:19,29.5
2632,Carolina,2024-04-26 10:08:02,2024-04-26 10:43:46,42.88
2633,Nathaly,2024-06-06 21:05:44,2024-06-06 21:10:46,6.04
2634,Jorge,2024-05-31 13:17:15,2024-05-31 13:51:47,41.44
2635,Sergio,2024-03-20 12:53:14,2024-03-20 13:25:30,38.72
2636,Jorge,2024-03-18 06:11:19,2024-03-18 06:28:51,21.04
2637,Angel,2024-02-23 12:34:04,2024-02-23 12:43:47,11.66
2638,Jorge,2024-03-31 12:41:52,2024-03-31 12:50:56,10.88
2639,Sergio,2024-03-30 19:17:16,2024-03-30 19:42:21,30.1
2640,Carolina,2024-03-10 18:08:10,2024-03-10 18:19:44,13.88
2641,Angel,2024-05-27 03:11:41,2024-05-27 03:25:36,16.7
2642,Carolina,2024-02-10 08:41:13,2024-02-10 08:57:35,19.64
2643,Carolina,2024-04-02 18:55:12,2024-04-02 19:27:36,38.88
2644,Jorge,2024-01-10 01:32:27,2024-01-10 02:01:06,34.38
2645,Carolina,2024-03-25 00:36:29,2024-03-25 00:56:11,23.64
2646,Carolina,2024-06-06 02:56:23,2024-06-06 03:04:25,9.64
